listing_id,price,nbhood_full,description,room_type,host_name,last_review
32385720,95.0,"Manhattan, East Village",Elevated Living in the East Village,private_room,Britt,2019-06-17
32392636,95.0,"Manhattan, East Harlem",Sun drenched 1 bedroom furnished,entire_home/apt,Amir,2019-05-30
32399591,60.0,"Brooklyn, Williamsburg",Cozy bedroom in the best location in New York,private_room,Coronado,2019-06-09
32400196,110.0,"Manhattan, Harlem",Entire apartment in townhouse,entire_home/apt,Anwar,2019-05-27
32401236,67.0,"Brooklyn, Williamsburg",fabulous & large bedroom - East Williamsburg,private_room,Lily,2019-06-14
32401422,75.0,"Brooklyn, Bushwick","Private Studio for Events, Recording & Exhibitions",private_room,Mariah,2019-05-26
32402674,60.0,"Bronx, Longwood",Apartment,private_room,Ruth,2019-05-25
32402856,190.0,"Brooklyn, Carroll Gardens","POSH COBBLE HILL APARTMENT, 5 MINUTES TO MANHATTAN",entire_home/apt,Hugo,2019-07-04
32402997,85.0,"Brooklyn, Cobble Hill",Charming private room in Brownstone apartment,private_room,Kim,2019-07-01
32403617,125.0,"Bronx, Throgs Neck",NEW! Modern 1BR Apartment in Heart of NYC!,entire_home/apt,Joe,2019-06-09
32403665,50.0,"Brooklyn, Bushwick",3rd floor Master Suite,private_room,Patricia,2019-06-25
32403772,172.0,"Manhattan, Nolita","Nolita (SoHo) - Lovely, brand new apartment",entire_home/apt,Matthias,2019-06-28
32404550,80.0,"Queens, Astoria",Spacious standalone room in the heart of Astoria,private_room,Larissa,2019-07-05
32404978,58.0,"Manhattan, Harlem","Beautiful, Sunny Private Room in Harlem",private_room,Belkis,2019-06-07
32405524,179.0,"Brooklyn, Cypress Hills",Spacious New Apartment- BROOKLYN,entire_home/apt,Brynlee & Lawrence,2019-07-03
32406106,49.0,"Bronx, Melrose","PRIVATE BIG ROOM w. Queen Bed, and quiet roommates",private_room,Bryan,2019-06-30
32406935,166.0,"Brooklyn, Bushwick",Bushwick Brooklyn NY Sunny Apartment,entire_home/apt,Lakisha,2019-06-30
32407324,133.0,"Brooklyn, Fort Greene","NEW Luxury 1BR, Floor to ceiling windows, balcony",entire_home/apt,Javicia,2019-07-01
32407462,220.0,"Queens, Astoria",15min to Times Square!!  Lux apartment 3 Bedrooms,entire_home/apt,Lucca & Paula,2019-07-04
32408593,62.0,"Queens, Astoria",15min to Times Square !! Charming Bedroom 03,private_room,Lucca & Paula,2019-06-21
32408700,125.0,"Queens, Astoria",Astoria 1 Bedroom Apt 10 minutes from LGA Airport,entire_home/apt,Rich,2019-06-17
32409168,80.0,"Queens, Astoria",15 minutes to Times Square!!!  Red Lux bedroom,private_room,Lucca & Paula,2019-06-09
32409454,70.0,"Queens, Astoria",cozy bedroom 01 in the heart of Astoria- Queens,private_room,Lucca & Paula,2019-07-07
32409562,40.0,"Queens, Astoria",Sofa-bed in apartment in Astoria! Near Manhattan!,shared_room,Lucca & Paula,2019-06-08
32416142,179.0,"Brooklyn, Bedford-Stuyvesant",Garden Apt in fully renovated town house.,entire_home/apt,Anna,2019-07-06
32418651,240.0,"Manhattan, East Village","Bright, Modern Designer's Pad in East Village",entire_home/apt,Daniel,2019-05-29
32419542,55.0,"Queens, Jamaica",JFK AIRPORT DELIGHT,private_room,Owen,2019-06-26
32420792,515.0,"Manhattan, Murray Hill",3 bedroom luxury Apt by TimeSquare & Grand Central,entire_home/apt,Norma,2019-07-05
32421217,175.0,"Brooklyn, Greenpoint","Canadian Rustic Modern Loft, Greenpoint",entire_home/apt,Whitney&Theo,2019-05-27
32422767,41.0,"Bronx, Wakefield",Big and beautiful room in big and beautiful Ap.,private_room,Amaury,2019-05-10
32422880,180.0,"Brooklyn, Gowanus",Amazing huge 2BR apartment in Park Slope,entire_home/apt,Fiona,2019-05-10
32424818,200.0,"Brooklyn, Canarsie",Kay's Cozy Getaway,entire_home/apt,Kay,2019-06-27
32425720,60.0,"Brooklyn, Bedford-Stuyvesant",Cozy Private room in Bedstuy Artist duplex,private_room,Benjamin,2019-03-13
32426202,125.0,"Brooklyn, Crown Heights",Modern 2 Bedroom Walk in. 3 min from Subway !,entire_home/apt,Chaim,2019-07-07
32426419,200.0,"Manhattan, Upper West Side",Upper west/huge confortable Central Park ColumbiaU,entire_home/apt,Miguel,2019-05-13
32426943,220.0,"Manhattan, Hell's Kitchen",Convenience Cozy Apartment- Hells kitchen,entire_home/apt,Alexo & Jc,2019-06-07
32427203,25.0,"Brooklyn, Flatbush",Better Than Hostel semi-private artsy room,shared_room,Dina,2019-04-07
32428327,75.0,"Manhattan, Washington Heights",Huge Bedroom in Gorgeous Sunlit-Apartment in Wahi!,private_room,Justin,2019-06-29
32434711,250.0,"Manhattan, Midtown",Studio Resort in Manhattan-Wyndham Midtown 45,private_room,Veronica,2019-05-21
32437052,62.0,"Queens, Briarwood","Cozy room in the heart of Briarwood, Queens NY",private_room,Ilham,2019-06-09
32437992,65.0,"Brooklyn, Prospect-Lefferts Gardens","Private, Sunny Brooklyn Bedroom in 2 BR Apartment",private_room,Zahavah Cara,2019-07-01
32439523,180.0,"Manhattan, Morningside Heights",Manhattan at its best!,entire_home/apt,Pit,2019-03-23
32439871,85.0,"Queens, Jackson Heights",Bright room near shops and subway well located,private_room,Robertina,2019-07-02
32441129,325.0,"Manhattan, NoHo",Beautiful - Art Filled - Sun Filled - Luxurious,entire_home/apt,Brett,2019-05-27
32441243,104.0,"Brooklyn, Crown Heights",Comfortable apartment in the heart of Brooklyn.,entire_home/apt,Alejandro,2019-07-06
32441428,77.0,"Manhattan, East Harlem",Bright Private Bedroom in Classic Harlem Apt,private_room,Adrienne,2019-05-28
32441769,50.0,"Brooklyn, Crown Heights",Cozy Room in Huge place in Prospect Heights,private_room,Alex,2019-06-26
32443972,120.0,"Brooklyn, Bedford-Stuyvesant",Bright/Cozy 1 Bedroom Condo in Heart of Brooklyn!,entire_home/apt,Daniel,2019-07-07
32445673,95.0,"Manhattan, East Harlem",Sunny King-Sized Manhattan 1BR w/Views Awaits You!,entire_home/apt,Cheyenne,2019-06-30
32446458,42.0,"Queens, Jackson Heights",Bedroom near train station,private_room,Luz,2019-06-25
32446696,180.0,"Manhattan, Hell's Kitchen",Modern & Cozy 1 Bedroom Apt in the heart of NYC,entire_home/apt,Frankie,2019-06-19
32447993,110.0,"Manhattan, Greenwich Village",Private room in cute Greenwich Village Walk-up,private_room,Melissa,2019-07-02
32448627,52.0,"Bronx, Westchester Square",Lola's Casa,private_room,Lola,2019-02-22
32450788,90.0,"Brooklyn, Bushwick",Artistic Modern Sanctuary  --  Spacious & Private,entire_home/apt,Howard,2019-06-23
32450910,79.0,"Manhattan, East Harlem",Large Private Room near Central Park with Key,private_room,Kiara,2019-07-01
32454559,100.0,"Manhattan, Upper East Side",Lovely 1 BDRM at Upper East side prime location,entire_home/apt,Regina,2019-05-02
32459287,135.0,"Brooklyn, Bushwick",Gorgeous Sun Filled Creative Loft! Clean & Unique!,entire_home/apt,Dana,2019-06-16
32460177,51.0,"Brooklyn, Bushwick",Cozy and Hip Room in Brooklyn close to Subway (D),private_room,Julia,2019-06-21
32461960,64.0,"Bronx, Fieldston",Riverdale Pad,private_room,K,2019-06-27
32463145,48.0,"Brooklyn, Bedford-Stuyvesant",BETTER SIDE OF BED-STUY,private_room,David,2019-07-07
32465145,282.0,"Manhattan, Murray Hill",Sonder | The Nash | Design Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-05-17
32466246,169.0,"Manhattan, Murray Hill",Sonder | The Nash | Cozy Studio + Fitness Room,entire_home/apt,Sonder (Nyc),2019-04-30
32466398,169.0,"Manhattan, Murray Hill",Sonder | The Nash | Vibrant Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-05-08
32466401,172.0,"Manhattan, Murray Hill",Sonder | The Nash | Modern Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-05-30
32466450,199.0,"Manhattan, East Village",Union Square Industrial Loft Apartment - 1 Bedroom,entire_home/apt,S,2019-07-03
32466500,202.0,"Manhattan, Murray Hill",Sonder | The Nash | Relaxed 1BR + Grilling Area,entire_home/apt,Sonder (Nyc),2019-05-06
32466675,150.0,"Brooklyn, Cypress Hills",Beautiful  APT. mins from JFK/ mins from the city!,entire_home/apt,Jorge,2019-07-07
32468788,150.0,"Brooklyn, Prospect Heights",Huge 1-bedroom available from April through July,entire_home/apt,Paul,2019-04-27
32469151,179.0,"Brooklyn, Williamsburg","Private patio, sunlight filled, gorgeous studio!",entire_home/apt,Alli,2019-05-26
32469620,99.0,"Manhattan, East Harlem",Cute room with private rooftop near Central Park,private_room,Mansi,2019-04-25
32471373,150.0,"Manhattan, Upper East Side",Cozy apartment  on the Upper East Side,private_room,Julia,2019-06-21
32472366,175.0,"Manhattan, Morningside Heights",Cozy quiet room in basement apt with mirrors & tv!,private_room,Becky,2019-03-11
32474426,96.0,"Brooklyn, Bedford-Stuyvesant",Private Room in Heart of Brooklyn,private_room,Perrian,2019-06-21
32474739,74.0,"Brooklyn, East Flatbush",Sunny Modern Lux Private House with Parking,entire_home/apt,Jeromy,2019-06-14
32475687,100.0,"Bronx, Schuylerville",Two bedroom apartment close to subway,entire_home/apt,Lian,2019-07-05
32477130,120.0,"Brooklyn, Clinton Hill",Sunny Artist's Loft,entire_home/apt,Sancar,2019-05-03
32477522,35.0,"Brooklyn, East Flatbush",Brooklyn Hibiscus,private_room,Audrey,2019-06-03
32479283,120.0,"Manhattan, Upper West Side",Large 1 bdrm free while musician owner is on tour,entire_home/apt,David,2019-06-08
32484743,400.0,"Brooklyn, Bedford-Stuyvesant",Great Space w/ backyard for Small Events,entire_home/apt,Endazsia,2019-05-19
32487006,175.0,"Queens, Springfield Gardens",JFK LUXURY APARTMENT #A,entire_home/apt,Jfk,2019-07-07
32487198,100.0,"Brooklyn, Columbia St",Brooklyn Sanctuary: Sunny Studio in Carrol Gardens,entire_home/apt,Christine,2019-04-21
32490805,100.0,"Manhattan, East Harlem",Spacious Apartment Near Central Park (Manhattan),entire_home/apt,King-Lyndon,2019-06-26
32492270,75.0,"Queens, Springfield Gardens",JFK LUXURY BEDROOM # 5,private_room,Jfk,2019-06-16
32492359,175.0,"Queens, Springfield Gardens",JFK LUXURY APARTMENT #B,entire_home/apt,Jfk,2019-07-03
32492910,55.0,"Queens, Springfield Gardens",JFK LUXURY BEDROOM # 2,private_room,Jfk,2019-06-25
32493112,75.0,"Queens, Springfield Gardens",JFK LUXURY BEDROOM # 1,private_room,Jfk,2019-06-20
32493281,30.0,"Brooklyn, Bushwick",Cozy Bed in  Musician housing  (4/20 friendly),shared_room,Shemar,2019-06-16
32493320,69.0,"Brooklyn, Bushwick",Charming Brooklyn studio,entire_home/apt,Alanna,2019-02-20
32493396,65.0,"Queens, Springfield Gardens",JFK LUXURY BEDROOM # 3,private_room,Jfk,2019-06-23
32493667,85.0,"Queens, Springfield Gardens",JFK LUXURY BEDROOM # 4,private_room,Jfk,2019-07-05
32494256,143.0,"Brooklyn, Clinton Hill",Newly renovated 2 Bedroom Apartment,entire_home/apt,Victoria,2019-06-18
32495009,65.0,"Brooklyn, Williamsburg",Spacious 3 bedroom apartment in WILLIAMSBURG,private_room,New York Italians,2019-07-05
32495242,150.0,"Brooklyn, Bedford-Stuyvesant",Quiet parlour floor apartment on tree-lined street,entire_home/apt,Natalia,2019-06-30
32496573,107.0,"Brooklyn, Williamsburg",1BDR cozyclean apt great location,entire_home/apt,Scarlett,2019-05-15
32499059,87.0,"Manhattan, Upper East Side","Amazing , Clean, Cozy in Upper East Side Manhattan",private_room,Tito,2019-07-03
32499495,175.0,"Brooklyn, Columbia St",Carroll Gardens Charm with Magical Manhattan Views,entire_home/apt,Linsey,2019-06-28
32499766,48.0,"Queens, Astoria",Large sunny private room with queen size bed.,private_room,Maya,2019-02-20
32500481,82.0,"Brooklyn, Prospect Heights","BRIGHT, clean, charming 1-BR in Prospect Heights",entire_home/apt,Maisie,2019-05-27
32501003,78.0,"Manhattan, Upper East Side","Clean private room near Central Park, NYC",private_room,Edna,2019-06-13
32501542,105.0,"Brooklyn, Flatbush",New Apartment Near Prospect Park and Major Subway!,entire_home/apt,Alex,2019-03-29
32501807,285.0,"Manhattan, Washington Heights",MANHATTAN Upper-West Luxury Home for 10 people,entire_home/apt,Joe,2019-06-26
32502180,83.0,"Staten Island, Arden Heights",1-Bedroom Newly Renovated Cozy Apartment,entire_home/apt,Vlad,2019-06-28
32503407,150.0,"Manhattan, Gramercy",Union SQ/Cozy & Quiet Room ! 5mins to Times SQ,private_room,Tommy,2019-06-09
32506530,145.0,"Manhattan, Midtown",VERY LARGE NEW STUDIO+LARGE SLEEPING LOFT+DOORMAN,entire_home/apt,Ady,2019-07-05
32514722,150.0,"Manhattan, Chinatown","Relaxed home, middle of Lower East! Side!",entire_home/apt,Janey,2019-06-03
32516998,55.0,"Brooklyn, Bushwick",Skylight spacious Bedroom,private_room,Valentina,2019-07-01
32517517,33.0,"Queens, Elmhurst",Bright room with Open Terrace 3min walk to Subway,private_room,Momoyo,2019-06-16
32518068,175.0,"Manhattan, Hell's Kitchen",Super cute 1 bedroom apartment close to TimeSquare,entire_home/apt,Chris And Jamie,2019-07-01
32518218,90.0,"Manhattan, Upper East Side",Upper East Side - Posh NYC Experience,private_room,Rosario,2019-04-28
32518771,85.0,"Brooklyn, East Flatbush",Sunny and cozy studio 30 min from Manhattan,entire_home/apt,Shay,2019-07-05
32519790,90.0,"Manhattan, Hell's Kitchen",The Fun Home,private_room,Cory,2019-06-30
32520381,199.0,"Brooklyn, Carroll Gardens",Newly renovated 2BR apt in brownstone Brooklyn,entire_home/apt,Emmanuel,2019-07-03
32520602,40.0,"Brooklyn, Flatlands","CLEAN, SAFE, AFFORDABLE",private_room,Elenora And Jason,2019-07-06
32521604,90.0,"Brooklyn, Fort Greene",Peaceful and private room in heart of Ft Greene,private_room,Luis & Tiana,2019-07-02
32523519,125.0,"Staten Island, Stapleton",The Manhattan View,entire_home/apt,Scott And Bea,2019-07-07
32523945,350.0,"Queens, Ditmars Steinway",Walk to Subway‚òÖ15min to Manhattan‚òÖMin. to LGA/JFK,entire_home/apt,Smart Accommodations,2019-07-05
32526623,70.0,"Manhattan, Hell's Kitchen","Midtown, NYC. Near Central Park Times Square MoMa",private_room,Dardana,2019-06-10
32526864,36.0,"Brooklyn, Bushwick","Private room for a single, couple or small family",private_room,Karla,2019-03-08
32527460,75.0,"Brooklyn, Williamsburg",Bright bdr in Renovated Building (15min from City),private_room,Vincent,2019-02-24
32527598,160.0,"Manhattan, Little Italy",Castle Nolita,entire_home/apt,Antonio,2019-06-21
32528224,295.0,"Manhattan, Hell's Kitchen",Luxury  River Vue w/ Private Outdoor Terrace,entire_home/apt,Stephan And Leo,2019-05-16
32528660,295.0,"Manhattan, Hell's Kitchen",Deluxe Apartment in The Sky,entire_home/apt,Stephan And Leo,2019-05-25
32528831,125.0,"Manhattan, Upper West Side",Private Rooftop UWS Cozy Apartment,private_room,Bel,2019-04-14
32529302,215.0,"Manhattan, Greenwich Village",Manhattan apartment | Perfect SOHO location,entire_home/apt,Felix,2019-06-22
32530603,115.0,"Queens, Sunnyside",Lovely Spacious Apt close to Manhattan & Airports,entire_home/apt,Alba,2019-06-18
32531001,175.0,"Queens, Ditmars Steinway",Luxurious Newly Renovated Apartment,entire_home/apt,Ben,2019-06-09
32531170,299.0,"Manhattan, Chinatown",Eldridge Refined,entire_home/apt,Jon,2019-06-15
32531179,146.0,"Manhattan, Greenwich Village",Wonderful 1 Bedroom Apartment (Washington Sq Park),entire_home/apt,Michael,2019-03-02
32531409,250.0,"Queens, Jamaica Estates","Luxury home, 2700 sq ft, 20 m to airports/City/LI!",entire_home/apt,Misha,2019-06-30
32533738,161.0,"Manhattan, East Village",Suite Donna Dina - free Street Parking+wifi,entire_home/apt,Joe,2019-06-21
32540677,140.0,"Manhattan, Midtown",Spacious studio with outdoor deck in Hells Kitchen,entire_home/apt,Lara,2019-04-15
32541300,55.0,"Brooklyn, Bedford-Stuyvesant",Bed-study Deluxe,private_room,Beauty,2019-07-04
32541965,48.0,"Brooklyn, Crown Heights",Cozy artists haven,private_room,Daisy,2019-04-08
32542856,66.0,"Manhattan, Nolita",Newly Remodeled Private Room in SoHo,private_room,Brooke,2019-04-16
32544013,70.0,"Brooklyn, Bushwick",Luxury Living in Bumpin Bushwick,private_room,Tina,2019-05-28
32544596,85.0,"Brooklyn, Bushwick",Brooklyn Awesomely Huge Apartment - 2,entire_home/apt,Anthony,2019-03-10
32544667,300.0,"Manhattan, Upper East Side",Classic 1 Bed walking distance to Central Park.,entire_home/apt,Vincent,2019-05-23
32545827,160.0,"Brooklyn, Fort Greene",Garden apt. opposite historic Fort Greene Park,entire_home/apt,Amy,2019-06-29
32546490,58.0,"Brooklyn, Bedford-Stuyvesant",Dandy Budget Private Room,private_room,Peter,2019-06-16
32546497,145.0,"Manhattan, Chinatown",Spacious One Bedroom near Lower East Side!,entire_home/apt,Daniel,2019-03-31
32546879,70.0,"Queens, Astoria",Spacious Room in Astoria!,private_room,Lera,2019-03-28
32547350,35.0,"Queens, Woodhaven","Quiet & Elegant, 30 mins to midtown Manhattan!",shared_room,Jane,2019-06-22
32548384,50.0,"Manhattan, Washington Heights",Anny's Place,entire_home/apt,Ana,2019-06-29
32549039,500.0,"Manhattan, Financial District",Penthouse full floor 4 bedroom apartment,entire_home/apt,Cylia,2019-06-22
32549155,126.0,"Brooklyn, Bedford-Stuyvesant",BK Home Away From Home,entire_home/apt,Mary Ann,2019-07-02
32549231,48.0,"Queens, Bayside",Ê∏©È¶®ÁöÑÂÆ∂,private_room,Fang,2019-06-21
32549565,139.0,"Manhattan, Chelsea",Sunny Chelsea Loft,entire_home/apt,Matan,2019-05-28
32550619,135.0,"Manhattan, Upper West Side",Cozy Upper West Side Spacious Studio,entire_home/apt,Sebastian,2019-03-30
32552560,369.0,"Manhattan, East Village",East Village Super Cute 3 bdr / sleeps up to 8,entire_home/apt,Alexandre,2019-06-26
32552611,35.0,"Manhattan, East Harlem",Cozy Private Bedroom in Spacious Manhattan Apt,private_room,Timothy,2019-06-14
32553129,39.0,"Brooklyn, Bushwick",Cozy Bushwick Nook,private_room,Adila,2019-06-21
32554699,50.0,"Brooklyn, Sunset Park",1718Âèå‰∏™Êàø,private_room,Qiulan,2019-06-20
32554746,125.0,"Manhattan, Stuyvesant Town","Clean, Safe, east village room!",private_room,빈나,2019-03-06
32554837,60.0,"Brooklyn, Sunset Park",1718‰∏â‰∫∫Êàø,private_room,Qiulan,2019-06-23
32554867,200.0,"Manhattan, Hell's Kitchen",Luxury Studio Apartment near Central Park,entire_home/apt,Luis,2019-07-06
32555976,55.0,"Brooklyn, Bedford-Stuyvesant",Cozy Bedroom with Private Bath & 2 Cats in Bedstuy,private_room,Kelly,2019-03-19
32558916,200.0,"Brooklyn, Bedford-Stuyvesant",Beautiful Brooklyn Brownstone Garden Apartment,entire_home/apt,Pam,2019-06-03
32561729,120.0,"Queens, Long Island City",Top floor apartment with Manhattan view,entire_home/apt,Fabiola,2019-04-04
32563657,990.0,"Manhattan, Upper East Side",94TH STREET 3BR-3BA SUITE WITH DOORMAN-GYM,private_room,Especial,2019-06-09
32564016,150.0,"Brooklyn, Williamsburg",Huge 1 bedroom apartment with private deck!,entire_home/apt,Jacqueline,2019-06-09
32566536,69.0,"Brooklyn, Canarsie",SUBURBAN VIBES ONLY 25 MINS FROM BARCLAYS CENTER !,entire_home/apt,Jacqueline,2019-07-06
32567344,110.0,"Brooklyn, Williamsburg","Bright and lovely flat in Williamsburg, Brooklyn",entire_home/apt,Maxime,2019-06-21
32568130,257.0,"Manhattan, Murray Hill",Sonder | The Nash | Eclectic Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-06-23
32568567,243.0,"Manhattan, Murray Hill",Sonder | The Nash | Contemporary Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-06-22
32569486,39.0,"Queens, Bayside",ÈùìÊàø,private_room,Fang,2019-07-04
32570179,65.0,"Manhattan, Harlem","Warm, Sunny Bedroom in Harlem Apartment",private_room,Katie Rose,2019-07-06
32570888,165.0,"Brooklyn, Crown Heights",Large apartment - Brooklyn Charm,entire_home/apt,Reuven,2019-07-01
32570893,59.0,"Manhattan, Harlem",Stay in a NYC Historic Site!,private_room,Madeleine,2019-04-16
32571267,35.0,"Brooklyn, Bedford-Stuyvesant",Great share 25 min to Manhattan,shared_room,Anchor,2019-06-04
32572058,115.0,"Manhattan, Hell's Kitchen",Private 2C Room in 4BR/2BA APT in Hell's Kitchen,private_room,David,2019-06-14
32572203,105.0,"Manhattan, Hell's Kitchen",Private 2D Room in 4BR/2BA APT in Hell's Kitchen,private_room,David,2019-06-16
32573252,107.0,"Queens, Long Island City",Nicely Furnished 1.5BR in LIC For Long Term Stay,entire_home/apt,Amit,2019-06-22
32573359,308.0,"Manhattan, Murray Hill",Sonder | The Nash | Central 1BR + Rooftop,entire_home/apt,Sonder (Nyc),2019-06-09
32574380,99.0,"Brooklyn, Greenpoint",Lovely One bedroom apartment 20 min to Manhattan,entire_home/apt,C,2019-06-23
32575757,35.0,"Brooklyn, East New York","2nd floor, Room# 1 ( 8' x 10')",private_room,Aminul,2019-06-27
32576739,300.0,"Queens, Rosedale",The Big Apple Paradise. 10 minutes from JFK,entire_home/apt,Patrick,2019-04-21
32577223,395.0,"Brooklyn, Clinton Hill",Old,entire_home/apt,Allen,2019-05-05
32581701,105.0,"Brooklyn, Greenpoint","Big room, sleeps 4 with private bathroom.",private_room,Harmony,2019-06-24
32584290,80.0,"Manhattan, Upper East Side",spacious bedroom queen bed on upper east side,private_room,Jen,2019-03-31
32586373,120.0,"Brooklyn, Williamsburg",The Heart of Williamsburg Brooklyn,entire_home/apt,Julia,2019-06-22
32587410,48.0,"Queens, Astoria",Perfect Location - ASTORIA,private_room,Fabiana,2019-05-12
32587861,51.0,"Brooklyn, Bedford-Stuyvesant",Bright Room in Central BK!,private_room,Avery,2019-06-25
32587884,120.0,"Manhattan, Little Italy",Soho One Bedroom Apartment,entire_home/apt,Claudia,2019-04-24
32587918,260.0,"Manhattan, Midtown",One Bedroom Apartment in Central of Midtown.,entire_home/apt,Studioplus,2019-05-29
32587983,82.0,"Manhattan, Harlem",Harlem Sweets 3,private_room,Terrence & Skye,2019-06-03
32588761,45.0,"Brooklyn, Brighton Beach",Private Room on Brighton Beach,private_room,Michael,2019-06-23
32589600,23.0,"Queens, Corona",BED IN FAMILY HOUSE (ONLY WOMEN),shared_room,Jessy & Christian,2019-06-03
32589616,37.0,"Manhattan, Washington Heights",Mr. B - Room Apartment in NYC,private_room,Yanilin,2019-06-09
32590546,115.0,"Brooklyn, Gowanus",Sweet private space near trains with 2 cuddly cats,entire_home/apt,Jim,2019-03-17
32590674,300.0,"Manhattan, Murray Hill",Sonder | The Nash | Quaint 1BR + Fitness Center,entire_home/apt,Sonder (Nyc),2019-05-02
32590792,316.0,"Manhattan, Murray Hill",Sonder | The Nash | Original 1BR + Rooftop,entire_home/apt,Sonder (Nyc),2019-06-16
32590874,228.0,"Manhattan, Murray Hill",Sonder | The Nash | Tranquil Studio + Rooftop,entire_home/apt,Sonder (Nyc),2019-06-21
32591885,79.0,"Manhattan, East Harlem",Cozy room in plush apartment,private_room,Elo,2019-06-23
32592596,95.0,"Manhattan, SoHo",Vibrant Bedroom in MidCentury Soho Apt,private_room,Brett,2019-07-06
32595081,200.0,"Brooklyn, Clinton Hill",13ft Ceilings > Prime Historic Brownstone Brooklyn,entire_home/apt,Jack,2019-06-30
32595351,160.0,"Manhattan, Harlem",Comfy & Clean Riverside Studio,entire_home/apt,Aaron,2019-05-27
32595489,42.0,"Queens, Rosedale",Very Nice and Cozy Room Right by JFK and LIRR,private_room,Christopher,2019-05-13
32595490,95.0,"Bronx, Clason Point",Peaceful 2 Bedroom apartment in a private house,entire_home/apt,Yoselyn,2019-07-05
32595900,90.0,"Manhattan, East Village","Modern, luxurious spacious room in East Village",private_room,Karim,2019-05-20
32602726,89.0,"Brooklyn, Greenpoint",Private Clean Bedroom 20 min from Manhattan,private_room,C,2019-05-21
32608044,83.0,"Brooklyn, Flatbush",Beautiful Apartment near Prospect Park,entire_home/apt,Laura,2019-04-01
32608451,349.0,"Manhattan, Kips Bay",Elegant Midtown Home w/Balcony,entire_home/apt,Angela,2019-02-26
32609815,90.0,"Brooklyn, Crown Heights",Bright Brooklyn Studio Minutes To Botanical Garden,entire_home/apt,Kelly,2019-06-13
32610653,100.0,"Queens, Maspeth",Cozy and Comfortable Vacation Apartment in Queens!,entire_home/apt,Temp,2019-06-25
32611321,80.0,"Manhattan, Upper West Side",Amazing apartment close to midtown with skylight,private_room,Ben,2019-07-07
32611480,75.0,"Manhattan, East Harlem",Modern Luxury Private Room Steps from subway,private_room,Sahar,2019-05-24
32611643,278.0,"Manhattan, Harlem",TRENDi Artistic Duplex with Backyard Sleeps 10ppl,entire_home/apt,Trendi,2019-06-23
32611927,150.0,"Brooklyn, Prospect Heights",Beautiful One Bedroom Near Prospect Park,entire_home/apt,Lisa,2019-06-10
32611977,40.0,"Bronx, Belmont",Mi casa es tu casa! Cozy & comfortable!,private_room,Arnol,2019-07-06
32612264,65.0,"Brooklyn, Bushwick",Luxury Living 2 in Bumpin Bushwick,private_room,Tina,2019-06-12
32612266,90.0,"Brooklyn, Bedford-Stuyvesant",Beautiful 1 Bedroom Apt in Bed-Stuy,entire_home/apt,Nicolas,2019-05-27
32612731,199.0,"Manhattan, Upper East Side","Clean, Sunny & Modern NYC Apartment !",entire_home/apt,Erica,2019-07-05
32613384,106.0,"Brooklyn, East New York",Gorgeous Luxury Brooklyn 1 Bedroom Apt,entire_home/apt,Kerri-Ann,2019-07-04
32616111,28.0,"Brooklyn, Gravesend",Big  room!!! (only for GUYS),shared_room,Antony,2019-04-16
32616255,132.0,"Manhattan, Hell's Kitchen","Cozy, Quiet Apt near Times Square and Penn Station",entire_home/apt,Mike,2019-05-31
32616393,35.0,"Brooklyn, East New York","2nd floor, Room# 5 (8'x12')",private_room,Aminul,2019-06-27
32616616,29.0,"Brooklyn, Bedford-Stuyvesant",Cozy apartment in Bed-Stuy near Subway Stations,private_room,Esteban,2019-07-05
32617384,35.0,"Brooklyn, East New York","2nd Floor, Room # 3 (9'x12')",private_room,Aminul,2019-06-16
32617393,100.0,"Brooklyn, Bushwick",Brooklyn Artist Loft,entire_home/apt,Giancarlo,2019-06-10
32617641,42.0,"Brooklyn, East New York","2nd Floor, Room # 4 (12' x 18')",private_room,Aminul,2019-05-24
32617897,43.0,"Brooklyn, Bushwick",Big private room with backyard in hip Bushwick,private_room,Pablo,2019-06-24
32618476,100.0,"Queens, Astoria",Quiet space close to the city,private_room,Eliza Alex,2019-06-04
32618577,35.0,"Brooklyn, East New York","1st Floor, Room # 9 (8' x 12')",private_room,Aminul,2019-04-29
32618640,40.0,"Brooklyn, East New York","1st Floor, Room # 8 (12' x 15')",private_room,Aminul,2019-06-14
32618716,38.0,"Brooklyn, East New York","1st Floor, Room #7 (9' x 12')",private_room,Aminul,2019-06-29
32619108,40.0,"Brooklyn, East New York","1st Floor, Room # 6 (12' x 14')",private_room,Aminul,2019-06-30
32620347,35.0,"Queens, Elmhurst",2min to SubwayM/R easy commute to Manhattan,private_room,Haruhisa,2019-06-01
32628641,60.0,"Bronx, Mott Haven",Private room-Close to manhattan(10-15 minutes),private_room,Yeufre,2019-04-09
32634041,147.0,"Queens, Far Rockaway",Beach suite,entire_home/apt,Anthony,2019-06-30
32634220,80.0,"Manhattan, Upper West Side",U W S Sunny Queen size bedroom near Columbia UNI*,private_room,Davis,2019-05-30
